Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Tweet ID
IKIGENI NEWS,@ikigeninews,2024-09-25T12:35:16.000Z,False,The bitter pill of cocoa value chains in Ghana and Ivory Coast &&[Reported by Umva mag] https://ift.tt/gdsAMbx#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #gpt #india  #kenya,0,0,0,54,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#gpt', '#india', '#kenya']",[],[],tweet_id:1838920201791787405
IKIGENI NEWS,@ikigeninews,2024-09-25T12:34:59.000Z,False,Safaricom Increases Internet speeds by Up to 1000MBPs to Beat Competition &&[Reported by Umva mag] https://ift.tt/H0cyjTM#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #gpt #india  #kenya,0,0,0,76,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#gpt', '#india', '#kenya']",[],[],tweet_id:1838920130903912592
IKIGENI NEWS,@ikigeninews,2024-09-25T12:34:54.000Z,False,Israel slammed for sending 88 unidentifiable bodies of Palestinians to Gaza &&[Reported by Umva mag] https://ift.tt/EgxPGbl#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #gpt #india  #kenya,0,0,0,57,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#gpt', '#india', '#kenya']",[],[],tweet_id:1838920108577599535
IKIGENI NEWS,@ikigeninews,2024-09-25T12:34:48.000Z,False,"Not just AfD: What’s the BSW, Germany’s rising populist left party? &&[Reported by Umva mag] https://ift.tt/wOfCje2#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #gpt #india  #kenya",0,0,0,67,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#gpt', '#india', '#kenya']",[],[],tweet_id:1838920085559230916
IKIGENI NEWS,@ikigeninews,2024-09-25T12:34:43.000Z,False,"Protesters demand US ends support for Israel’s war on Gaza, Lebanon &&[Reported by Umva mag] https://ift.tt/M2voeIb#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #gpt #india  #kenya",0,0,0,92,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#gpt', '#india', '#kenya']",[],[],tweet_id:1838920063769825324
IKIGENI NEWS,@ikigeninews,2024-09-25T12:34:37.000Z,False,Philanthropic colonialism: US non&profits supporting Israel’s settlements &&[Reported by Umva mag] https://ift.tt/Pdn2ewr#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #gpt #india  #kenya,0,0,0,55,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#gpt', '#india', '#kenya']",[],[],tweet_id:1838920038658572704
ZEE Odisha News,@ZeeOdisha,2024-09-25T12:34:02.000Z,False,ଜମ୍ମୁ କାଶ୍ମୀରରେ ଅପରାହ୍ମ ୫ଟା ସୁଦ୍ଧା ୫୪ ପ୍ରତିଶତ ମତଦାନ#JammuAndKashmir #Election,0,0,0,73,"['#JammuAndKashmir', '#Election']",[],[],tweet_id:1838919891774320771
IKIGENI NEWS,@ikigeninews,2024-09-25T12:33:53.000Z,False,Manchester City’s midfielder Rodri out for ‘a long time’ due to knee injury &&[Reported by Umva mag] https://ift.tt/Vdu4KpY#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #gpt #india  #kenya,0,0,0,46,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#gpt', '#india', '#kenya']",[],[],tweet_id:1838919856671871197
GNTTV,@GoodNewsToday,2024-09-25T12:33:45.000Z,True,"घाटी में लोकतंत्र का उत्सव, आज दूसरे चरण का मतदान,आज 26 सीटों पर चुनाव#ChaiParCharcha  #Loktantra #JammuKashmir #Election #Voting #Democracy  ",0,0,0,74,"['#ChaiParCharcha', '#Loktantra', '#JammuKashmir', '#Election', '#Voting', '#Democracy']","['@shwetajhaanchor', '@NavjyotRandhawa']",[],tweet_id:1838919820919595155
Yashwant Singh,@YashwantSi22011,2024-09-25T12:31:08.000Z,False,I Asked Microsoft Copilot why #Bill Gates and #Elon musk sucks . And I got interesting answers . #ElonMusk #Microsoft #MicrosoftCopilot #Election #Tech #Ai,0,1,1,26,"['#Bill', '#Elon', '#ElonMusk', '#Microsoft', '#MicrosoftCopilot', '#Election', '#Tech', '#Ai']",[],[],tweet_id:1838919161604603926
nycwave,@nycwave,2024-09-25T12:30:09.000Z,False,"Biden-Harris irresponsible legacy: Debt is 100% of GDP, highest since WWII #election",0,0,0,12,['#election'],[],[],tweet_id:1838918913813279197
Washington Examiner,@dcexaminer,2024-09-25T12:30:01.000Z,True,"WEX Wakeup for Wednesday September 25: Ryan Routh charged, Trump’s 15% corporate tax, Vance’s debate prep#washingtonexaminer #trump #election #tax #jdvance#wexwakeup",0,0,0,1.2K,"['#washingtonexaminer', '#trump', '#election', '#tax', '#jdvance', '#wexwakeup']",[],[],tweet_id:1838918880288547133
Recherche_UCLille,@RechercheUCL,2024-09-25T12:27:31.000Z,False,[PUBLICATION]Retrouvez en ligne l'article «Les ressorts des succès électoraux de l’AfD dans l’est de l’Allemagne»  écrit par Martin Baloge   #recherche https://shorturl.at/wc9EL #societe #politique #sociologie #europe #election,0,0,0,14,"['#recherche', '#societe', '#politique', '#sociologie', '#europe', '#election']","['@FR_Conversation', '@UnivCatholille', '@flsh_lille']",['\\U0001f4da'],tweet_id:1838918251469803554
The Hindi Top,@TheHindiTop,2024-09-25T12:27:02.000Z,False,सोनीपत में बोले PM Modi- ‘कांग्रेस ने हरियाणा को दलालों और दामादों के हवाले कर दिया था’ https://thehinditop.com/pm-modi-speech-in-sonipat-haryana/… via  #Modi #Haryana #Election #BJP #Congress    ,0,0,0,7,"['#Modi', '#Haryana', '#Election', '#BJP', '#Congress']","['@TheHindiTop', '@BJP4India', '@INCIndia', '@BJP4Haryana', '@INCHaryana']",[],tweet_id:1838918131156226312
JP Isbell,@IsbellJp,2024-09-25T12:25:58.000Z,False,Hanoi Jane Pops Up in the Mitten State: Elderly Actress Stumps for Kamala Harris While at University of Michigan Event#janefonda #hanoijane #vietnam #kamala #harris #election #climatechange,0,0,0,26,"['#janefonda', '#hanoijane', '#vietnam', '#kamala', '#harris', '#election', '#climatechange']",[],[],tweet_id:1838917862620062070
Bennybuns,@bennybuns1,2024-09-25T12:24:26.000Z,False,#Canadians want an #Election now!     can do better than her!,0,0,0,3,"['#Canadians', '#Election']","['@karinagould', '@Burlington']",[],tweet_id:1838917474739171806
Daily Mail Africa,@dailymailafrica,2024-09-25T12:22:35.000Z,False,#Guinea #election #transition #dailymailafrica #africannews #AfricanewsGuinea’s Mamadi Doumbouya considered a potential presidential candidate for 2025 despite transition charterhttps://dailymailafrica.com/guineas-mamadi-doumbouya-considered-a-potential-presidential-candidate-for-2025-despite-transition-charter/…,0,0,0,4,"['#Guinea', '#election', '#transition', '#dailymailafrica', '#africannews', '#Africanews']",[],[],tweet_id:1838917010031251880
Divided States Of America | There is No Palestine,@DivStatesOfAmer,2024-09-25T12:13:09.000Z,True,"Slimy Disbarred Lawyer Michael Cohen told everyone who doesn't care he will LEAVE THE COUNTRY if Trump is elected President.

Pack your bags!#MichaelCohen#election",0,0,0,24,"['#MichaelCohen', '#election']",[],[],tweet_id:1838914635094978916
Follow South Jersey,@FollowSJNews,2024-09-25T12:09:56.000Z,False,Politics And The Next Generation: What Gen Z Thinks#GenZ #politics #GenZGotThis #election #NewJersey,0,0,0,78,"['#GenZ', '#politics', '#GenZGotThis', '#election', '#NewJersey']",[],[],tweet_id:1838913828504920146
I-N-D-I-A,@INDIA_ALLAINCE,2024-09-25T12:09:55.000Z,False,#Modi took big donation money from #beef exporters to win the #election,0,1,1,10,"['#Modi', '#beef', '#election']",[],[],tweet_id:1838913822423208228
TotalTV Delhi,@DelhiTotaltv,2024-09-25T12:08:02.000Z,False,BJP दिल्ली में खुलेआम करने जा रही है राष्ट्र द्रोह और देशद्रोह - संजय सिंह  #delhi #politics #aamaadmiparty #sanjaysingh #bjpindia  #nda #upa #election #mission2024 #vidhansabha #loksabha #totaltv,0,0,0,17,"['#delhi', '#politics', '#aamaadmiparty', '#sanjaysingh', '#bjpindia', '#nda', '#upa', '#election', '#mission2024', '#vidhansabha', '#loksabha', '#totaltv']","['@AamAadmiParty', '@BJP4India']",[],tweet_id:1838913347283996768
HornbillTV,@hornbilltv,2024-09-25T12:04:38.000Z,False,"जम्मू-कश्मीर चुनाव का दूसरा चरण: दोपहर 3 बजे तक 46.12% मतदान दर्ज किया गया

Click on link to watch full videohttps://youtu.be/zNRKEoPJIQw#JammuKashmir #AssemblyElection #election #SecondPhase",0,0,2,27,"['#JammuKashmir', '#AssemblyElection', '#election', '#SecondPhase']",[],[],tweet_id:1838912494930211303
Let Freedom Ring,@let_freedom_rng,2024-09-25T12:02:00.000Z,True,Trump will win Pennsylvania!#Trump #Trump2024  #election,0,0,1,27,"['#Trump', '#Trump2024', '#election']",[],[],tweet_id:1838911831504482575
Sanj Samachar,@Sanj_news,2024-09-25T11:58:14.000Z,False,કાશ્મીરમાં મતદાન નિહાળવા 16 દેશોના રાજદૂતો પહોંચ્યા #JammuAndKashmir #election #ambassadors https://sanjsamachar.net/news-detail/Ambassadors-of-16-countries-arrived-in-Kashmir-to-observe-the-voting… #SanjSamachar,0,0,0,19,"['#JammuAndKashmir', '#election', '#ambassadors', '#SanjSamachar']",[],[],tweet_id:1838910884548100265
The Indus Post News,@IndusPostNews,2024-09-25T11:56:27.000Z,False,"JK Assembly Elections: Phase 2 Held

For full story log on to http://theinduspost.com#breakingnews #kashmir #election #jammu #pdp #nationalconference #bjp",0,0,0,76,"['#breakingnews', '#kashmir', '#election', '#jammu', '#pdp', '#nationalconference', '#bjp']",[],[],tweet_id:1838910436298625033
OneMoreCorrespondent,@ABoleynGirl,2024-09-25T11:56:00.000Z,False,cc   #Trump #Election #Election2024,0,0,0,8,"['#Trump', '#Election', '#Election2024']",['@KenGardner11'],[],tweet_id:1838910319688589666
IKIGENI NEWS,@ikigeninews,2024-09-25T11:55:58.000Z,False,"Missing teens, 13, 14 & 15, found safe after vanishing from their homes last week &&[Reported by Umva mag] https://ift.tt/yvs85mQ#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #gpt #india  #kenya",0,0,0,68,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#gpt', '#india', '#kenya']",[],[],tweet_id:1838910313187496416
IKIGENI NEWS,@ikigeninews,2024-09-25T11:55:47.000Z,False,"Four males ‘leapt from car to stab boy, 15, with zombie knife’ before leaving him to die on street as tragic teen named &&[Reported by Umva mag] https://ift.tt/Bk8rytv#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #gp…",0,0,0,133,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#gp']",[],[],tweet_id:1838910265208737838
IKIGENI NEWS,@ikigeninews,2024-09-25T11:55:25.000Z,False,Freshers use carrier bags as makeshift umbrellas & dodge huge puddles on big night out in pouring rain &&[Reported by Umva mag] https://ift.tt/M4yAjvH#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #gpt #india  #kenya,0,0,0,47,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#gpt', '#india', '#kenya']",[],[],tweet_id:1838910174939017479
Carol Durant,@kayroltrailnow8,2024-09-25T11:55:16.000Z,False,"GRIEF Poem: Political Grief, by Carol Durant https://festivalforpoetry.com/2024/09/25/grief-poem-political-grief-by-carol-durant/… #poetrycommunity #poetry #poetrylovers #poets #poetic #AuthorsOfTwitter #author       #election #life #love   ",0,0,3,31,"['#poetrycommunity', '#poetry', '#poetrylovers', '#poets', '#poetic', '#AuthorsOfTwitter', '#author', '#election', '#life', '#love']","['@PatchTweet', '@MidHudsonPatch', '@Medium', '@newsbreakApp', '@HudsonValleyMag', '@ballotpedia', '@wildsoundfest', '@wildsoundpod']",[],tweet_id:1838910134673608747
IKIGENI NEWS,@ikigeninews,2024-09-25T11:55:05.000Z,False,"Ex&BBC editor, 65, died after he ‘fell in river while urinating’ following New Year’s Eve meal with wife &&[Reported by Umva mag] https://ift.tt/JsEpo8O#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #gpt #india  #kenya",0,0,0,59,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#gpt', '#india', '#kenya']",[],[],tweet_id:1838910089597489443
IKIGENI NEWS,@ikigeninews,2024-09-25T11:54:54.000Z,False,Brits brace for worst winter EVER as number of disease&ridden giant rats invading homes doubles in ‘perfect’ conditions &&[Reported by Umva mag] https://ift.tt/K8hlOYt#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #gp…,0,0,0,39,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#gp']",[],[],tweet_id:1838910045628567659
IKIGENI NEWS,@ikigeninews,2024-09-25T11:54:42.000Z,False,"Girl, 8, and woman, 40, found dead in Salford are mum & daughter as ‘cops probe murder&suicide’ &&[Reported by Umva mag] https://ift.tt/FapfhUc#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #gpt #india  #kenya",0,0,0,46,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#gpt', '#india', '#kenya']",[],[],tweet_id:1838909993929605578
IKIGENI NEWS,@ikigeninews,2024-09-25T11:54:27.000Z,False,Our once&thriving area is now a ‘ghost town’ thanks to ‘ridiculous’ council putting infuriating tiny bollard in the road &&[Reported by Umva mag] https://ift.tt/4hWunKX#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #g…,0,0,0,29,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#g']",[],[],tweet_id:1838909929278599319
IKIGENI NEWS,@ikigeninews,2024-09-25T11:54:14.000Z,False,Chilling moment predator prowls street for victim with his trousers down before attacking two women &&[Reported by Umva mag] https://ift.tt/BGbwWiP#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #gpt #india  #kenya,0,0,0,75,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#gpt', '#india', '#kenya']",[],[],tweet_id:1838909878162624635
IKIGENI NEWS,@ikigeninews,2024-09-25T11:53:59.000Z,False,"‘Spiteful’ mum, 25, ‘faked DNA test & lied on birth certificate to block baby’s biological dad from seeing her’ &&[Reported by Umva mag] https://ift.tt/xSet6Ks#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #gpt #india…",0,0,0,35,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#gpt', '#india']",[],[],tweet_id:1838909814564368623
IKIGENI NEWS,@ikigeninews,2024-09-25T11:53:50.000Z,False,My missing son Jack O’Sullivan would’ve been found if cops hadn’t made crucial mistake – CCTV proves he’s NOT in a river &&[Reported by Umva mag] https://ift.tt/dMgHshX#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #g…,0,0,1,45,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#g']",[],[],tweet_id:1838909776085852242
IKIGENI NEWS,@ikigeninews,2024-09-25T11:53:29.000Z,False,Deadliest day in Lebanon for decades as Israel firestorm kills nearly 500 after ‘uncovering new Oct 7&style plot’ &&[Reported by Umva mag] https://ift.tt/m02YpAE#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration #world #ai #chatgpt #gpt #ind…,0,0,0,107,"['#USA', '#trump', '#ukraine', '#russia', '#election', '#war', '#news', '#DRC', '#Rwanda', '#uk', '#immigration', '#world', '#ai', '#chatgpt', '#gpt', '#ind']",[],[],tweet_id:1838909688647155814
